seqnames	start	end	width	strand	TSS	ATAC	Intragenic	Bidir	name	DS	S24	S72	L6	L26	L57	MaxActivity
4	18068811	18069460	650	*	TSS4_18069054,TSS4_18069451	ATAC4_18069043	FALSE	TRUE	ENH4_18069136	0	0	0.333215	0.530981	0.592509	2.553946	L57
4	18099886	18100400	515	*	TSS4_18100010	ATAC4_18100065	FALSE	FALSE	ENH4_18100143	0	0	0	0.26549	1.544888	2.4521	L57
4	18128189	18128688	500	*	TSS4_18128439	NA	FALSE	FALSE	ENH4_18128438	0	0	0	0	0.47437100000000004	2.04177	L57
4	18190902	18191401	500	*	TSS4_18191139	ATAC4_18191089	FALSE	FALSE	ENH4_18191152	0	0.634951	1.16399	1.50445	0.4752802	0.306513	L6
4	18207142	18208623	1482	*	TSS4_18207823	ATAC4_18207423	FALSE	FALSE	ENH4_18207882	1.68251	4.2921	2.826664	1.7699340000000001	0.590692	1.430723	S24
4	18273241	18273884	644	*	TSS4_18273756	ATAC4_18273537	FALSE	FALSE	ENH4_18273562	3.353956	5.722811	9.46716	7.433735	7.251879	0.101841	S72
4	18308065	18309104	1040	*	TSS4_18308707	ATAC4_18308808	FALSE	FALSE	ENH4_18308584	1.11851	0.476213	0.827371	0.884968	1.54216	0.818686	L26
4	18314235	18314734	500	*	TSS4_18314485	NA	FALSE	FALSE	ENH4_18314484	0	0.159769	0	0.176994	0.652487	0.408354	L26
4	18320452	18320951	500	*	TSS4_18320702	NA	FALSE	FALSE	ENH4_18320702	0	0.476213	0	1.2389568	0	0.101841	L6
4	18355203	18355968	766	*	TSS4_18355343	ATAC4_18355677	FALSE	FALSE	ENH4_18355586	0.281208	1.58738	1.99589	1.06196	0.356233	0.204671	S72
4	18412784	18413283	500	*	TSS4_18413034	NA	FALSE	FALSE	ENH4_18413034	0.559257	8.41517	42.7127	0.4424838	0.0590692	0	S72
4	18444900	18445461	562	*	TSS4_18445015	ATAC4_18445091	FALSE	FALSE	ENH4_18445180	0	0	0.830771	0.5309808	0.594327	0	S72
5	19569	20068	500	*	TSS5_19666,TSS5_19891	NA	TRUE	TRUE	ENH5_19818	0	0	0	0.26549	2.0274379	10.419454	L57
5	63238	63737	500	*	TSS5_63375,TSS5_63589	NA	TRUE	TRUE	ENH5_63488	1.120093	0.158738	0	0.530981	0.834238	2.042757	L57
5	78875	79942	1068	*	TSS5_79098,TSS5_79716	ATAC5_79757	FALSE	FALSE	ENH5_79408	0	1.428638	1.662678	0.353988	0.537984	0.714867	S72
5	140475	142247	1773	*	TSS5_141320,TSS5_141675	ATAC5_141831	FALSE	TRUE	ENH5_141361	0.560836	8.57391	3.15648	10.264569999999999	10.97142	4.289206	L26
5	142579	143078	500	*	TSS5_142703,TSS5_142764	ATAC5_142897	FALSE	TRUE	ENH5_142828	5.88009	144.05906	182.423	373.271	233.83107199999998	87.2375	L6
5	158685	159791	1107	*	TSS5_159574	ATAC5_159396	FALSE	FALSE	ENH5_159238	0	0.47621399999999997	0.664163	0.530981	1.6121349999999999	0.408354	L26
5	250705	251204	500	*	TSS5_250955	NA	FALSE	FALSE	ENH5_250954	0.838885	1.269898	1.16285	0	0.239912	0.714867	S24
5	278798	279297	500	*	TSS5_278983	ATAC5_278997	FALSE	FALSE	ENH5_279048	0	0	0.498689	0	0.179025	1.22506	L57
5	281636	282135	500	*	TSS5_281842	ATAC5_281923	FALSE	FALSE	ENH5_281886	0	0.634951	0.829638	0.26549	0.953286	3.57532	L57
5	388484	390375	1892	*	TSS5_389152	ATAC5_388790	FALSE	FALSE	ENH5_389430	4.761578	2.222328	4.320462	1.9469340000000002	4.11576	1.4307210000000001	DS
5	670668	671167	500	*	TSS5_670782,TSS5_670993	NA	TRUE	TRUE	ENH5_670918	0	0	0	0.26549	1.6712	2.65381	L57
5	728286	728807	522	*	TSS5_728469	ATAC5_728713	FALSE	FALSE	ENH5_728546	1.96214	0.952427	0.166608	1.15046	1.66848	2.349271	L57
5	742194	742693	500	*	TSS5_742411	ATAC5_742523	FALSE	FALSE	ENH5_742444	0.279628	0.158738	0	0.176994	1.550342	1.02138	L26
5	785337	785836	500	*	TSS5_785542	ATAC5_785654	FALSE	FALSE	ENH5_785587	0	0	0	0	0.1790249	0.409343	L57
5	793104	793603	500	*	TSS5_793235,TSS5_793496	ATAC5_793762	TRUE	TRUE	ENH5_793354	53.500685	14.92138	13.95419	8.76012	6.912000000000001	3.98368	DS
5	940883	942064	1182	*	TSS5_941088	ATAC5_941563	FALSE	FALSE	ENH5_941474	1.960555	1.265779	1.327198	4.424841	2.090144	0.101841	L6
5	942154	942653	500	*	TSS5_942528	ATAC5_942383	FALSE	FALSE	ENH5_942404	0	0.475183	2.4900510000000002	0.0884968	0.119956	0.204671	S72
5	973369	973868	500	*	TSS5_973509,TSS5_973822	ATAC5_974145	TRUE	TRUE	ENH5_973619	0	1.26578	3.6529	1.5929468	5.42619	5.624018	L57
5	980107	980666	560	*	TSS5_980530	ATAC5_980484	FALSE	FALSE	ENH5_980386	1.96056	2.6975100000000003	3.4863	1.7699340000000001	3.15975	3.474473	S72
5	1006668	1007284	617	*	TSS5_1006988	ATAC5_1007032	FALSE	FALSE	ENH5_1006976	0	0.790597	0	2.92039	3.57414	1.1252	L26
5	1118105	1118604	500	*	TSS5_1118389	ATAC5_1118325	FALSE	FALSE	ENH5_1118355	0	0	0.332082	0.26549	0.2989809	0.408354	L57
5	1159325	1160082	758	*	TSS5_1159984	ATAC5_1159502	FALSE	FALSE	ENH5_1159704	0.560836	1.58326	0.829638	0.619478	0.537075	0.715856	S24
5	1205068	1205754	687	*	TSS5_1205423,TSS5_1205634	ATAC5_1205560	TRUE	TRUE	ENH5_1205411	0.279628	1.899696	2.324575	0.619478	0.41802799999999996	0.204671	S72
5	1265697	1266559	863	*	TSS5_1265947,TSS5_1266310	NA	FALSE	FALSE	ENH5_1266128	0	0.793689	2.658916	0.353987	0.7161	2.65677	S72
5	1334923	1335638	716	*	TSS5_1335063,TSS5_1335410	ATAC5_1335295	FALSE	FALSE	ENH5_1335280	0	1.585318	0	0.7079748	0.7751699000000001	0.204671	S24
5	1336758	1337769	1012	*	TSS5_1336870,TSS5_1337187	ATAC5_1336993	TRUE	TRUE	ENH5_1337264	1.95898	2.6933860000000003	3.15421	3.1858880000000003	2.565419	7.5679	L57
5	1354015	1355129	1115	*	TSS5_1354315	ATAC5_1354151	FALSE	FALSE	ENH5_1354572	0.559257	6.19181	1.662674	9.64508	5.837856	1.22605	L6
5	1376707	1377372	666	*	TSS5_1377229	ATAC5_1376885	FALSE	FALSE	ENH5_1377040	0.279628	0	0	0.796471	2.50453	1.6334140000000001	L26
5	1398566	1399129	564	*	TSS5_1398641	ATAC5_1398824	FALSE	FALSE	ENH5_1398848	0.840465	0.63289	0.165474	1.23896	2.44183	0.307502	L26
5	1415087	1415586	500	*	TSS5_1415337	NA	FALSE	FALSE	ENH5_1415336	0	0	0	0	0	0	DS
5	1468336	1468835	500	*	TSS5_1468461	ATAC5_1468528	FALSE	FALSE	ENH5_1468586	1.39972	18.1054	11.1321	0.973465	1.0141719999999999	0.613026	S24
5	1523727	1524226	500	*	TSS5_1523977	NA	FALSE	FALSE	ENH5_1523976	0	0	0	0	0	0.306513	L57
5	1748962	1749461	500	*	TSS5_1749212	NA	FALSE	FALSE	ENH5_1749212	0	0	0	0.973465	1.014172	1.02138	L57
5	1815626	1817770	2145	*	TSS5_1815983	ATAC5_1816404	FALSE	FALSE	ENH5_1816698	13.15991	12.05068	8.79846	8.3187	9.654635	3.16697	DS
5	1995544	1996043	500	*	TSS5_1995794	NA	FALSE	FALSE	ENH5_1995794	0	0	0	0.0884968	0.1199558	0.306513	L57
5	2074927	2075426	500	*	TSS5_2075143,TSS5_2075203	NA	FALSE	TRUE	ENH5_2075176	0	2.8572800000000003	4.98463	0.884968	0.596144	0.101841	S72
5	2083106	2083605	500	*	TSS5_2083356	NA	FALSE	FALSE	ENH5_2083356	0	0.949335	0	0	0.239003	0.410332	S24
5	2097642	2098141	500	*	TSS5_2097913	ATAC5_2097897	FALSE	FALSE	ENH5_2097892	0	0	0.166608	1.2389568	4.9454579	9.29624	L57
5	2121506	2122005	500	*	TSS5_2121658,TSS5_2121871	NA	TRUE	TRUE	ENH5_2121756	1.11851	0	0.49868999999999997	0.6194778000000001	0.7197359999999999	3.987636	L57
5	2234665	2235164	500	*	TSS5_2234915	NA	FALSE	FALSE	ENH5_2234914	0	0	0	0	0	0.715856	L57
5	2371916	2372541	626	*	TSS5_2372034	ATAC5_2372111	FALSE	FALSE	ENH5_2372228	0.559256	1.743026	0.165474	3.98236	1.13322	0.408354	L6
5	2438774	2439273	500	*	TSS5_2439024	NA	FALSE	FALSE	ENH5_2439024	0	0	0.332082	0	0	0.204671	S72
5	2557355	2558154	800	*	TSS5_2557788	ATAC5_2557721	FALSE	FALSE	ENH5_2557754	0	0.15770700000000001	0.997378	1.1504590000000001	0.537075	1.12322	L6
5	2561779	2562992	1214	*	TSS5_2561932,TSS5_2562430	ATAC5_2562213	TRUE	TRUE	ENH5_2562386	1.39972	2.220264	3.324222	1.415947	1.672116	2.5569100000000002	S72
5	2605346	2605845	500	*	TSS5_2605596	NA	FALSE	FALSE	ENH5_2605596	6.723718	2.06153	2.8243959999999997	4.070857	0.597962	0.101841	DS
5	2608955	2609454	500	*	TSS5_2609339	ATAC5_2609246	FALSE	FALSE	ENH5_2609205	1.9589750000000001	7.30297	3.821772	1.5044460000000002	1.5521559999999999	1.43072	S24
5	2623394	2623893	500	*	TSS5_2623644	NA	FALSE	FALSE	ENH5_2623644	0	0.15770700000000001	0	0.1769936	0.536166	0.408354	L26
5	2650849	2651841	993	*	TSS5_2651045,TSS5_2651275	ATAC5_2651628	TRUE	TRUE	ENH5_2651345	2.518235	6.34539	6.31181	4.42484	1.7293640000000001	1.1242100000000002	S24
5	2653637	2654136	500	*	TSS5_2653760	ATAC5_2653823	FALSE	FALSE	ENH5_2653886	0	0	0	0.353987	0.119956	0.306513	L6
5	2727197	2727921	725	*	TSS5_2727231,TSS5_2727464	ATAC5_2727395	FALSE	TRUE	ENH5_2727559	0	1.7399280000000001	1.32946	1.327452	3.3978400000000004	3.271773	L26
5	2933483	2934447	965	*	TSS5_2933821	ATAC5_2933790	FALSE	FALSE	ENH5_2933965	1.39972	1.5863450000000001	3.986116	0.4424838	0.597962	0.307502	S72
5	2958016	2958611	596	*	TSS5_2958323	ATAC5_2958302	FALSE	FALSE	ENH5_2958314	1.958975	1.7461170000000001	0.831904	2.4779099999999996	1.73027	1.228028	L6
5	3020201	3020986	786	*	TSS5_3020918	ATAC5_3020564	FALSE	FALSE	ENH5_3020594	0.279628	0.317476	0.498689	0.973465	2.6208579	0.408354	L26
5	3044653	3045458	806	*	TSS5_3045122	ATAC5_3045188	FALSE	FALSE	ENH5_3045056	0.279628	4.43848	3.984978	1.238955	1.372223	0.715856	S24
5	3117884	3118769	886	*	TSS5_3118099	ATAC5_3118330	FALSE	FALSE	ENH5_3118326	0.559257	1.26681	1.991362	3.71687	0.834239	0.614015	L6
5	3132131	3132683	553	*	TSS5_3132293,TSS5_3132527	ATAC5_3132328	FALSE	FALSE	ENH5_3132407	0	0.473121	0	1.238955	0.893308	1.9428969999999999	L57
5	3173092	3173651	560	*	TSS5_3173231,TSS5_3173457	ATAC5_3173332	FALSE	TRUE	ENH5_3173372	3.079075	22.8644	44.35729	9.733585000000001	3.4523599999999997	2.045723	S72
5	3184508	3185007	500	*	TSS5_3184758	NA	FALSE	FALSE	ENH5_3184758	0	0	0	0.0884968	1.847505	1.53256	L26
5	3211531	3212030	500	*	TSS5_3211781	NA	FALSE	FALSE	ENH5_3211780	0	0.158738	0	0	0	0	S24
5	3251077	3251576	500	*	TSS5_3251327	NA	FALSE	FALSE	ENH5_3251326	2.24177	4.60443	1.4972	1.50445	0.415302	0.510196	S24
5	3505216	3505715	500	*	TSS5_3505329	ATAC5_3505476	FALSE	FALSE	ENH5_3505466	0	0	0	0.3539868	0.41530199999999995	0.10283	L26
5	3514037	3514559	523	*	TSS5_3514499	ATAC5_3514190	FALSE	FALSE	ENH5_3514298	0	0	0	0	0.0599779	5.1068999999999996	L57
5	3514995	3515516	522	*	TSS5_3515407	ATAC5_3515238	FALSE	FALSE	ENH5_3515256	0	0	0.166608	0	0.239003	1.637372	L57
5	3526733	3527625	893	*	TSS5_3527098,TSS5_3527271	ATAC5_3527426	FALSE	FALSE	ENH5_3527179	1.118514	1.4265759999999998	2.48891	2.4779080000000002	2.204647	3.781971	L57
5	3528078	3528968	891	*	TSS5_3528940	ATAC5_3528708	FALSE	FALSE	ENH5_3528523	1.3997220000000001	2.851099	15.611189000000001	0.707974	0.298072	0.408354	S72
5	3578039	3578793	755	*	TSS5_3578539	ATAC5_3578453	FALSE	FALSE	ENH5_3578416	1.68093	0.158738	0.997379	7.874078	10.06266	4.086506	L26
5	3693394	3693893	500	*	TSS5_3693612	ATAC5_3693558	FALSE	FALSE	ENH5_3693644	0	0.950365	0.330948	0.8849678000000001	0.476188	0	S24
5	3864026	3865089	1064	*	TSS5_3864839	ATAC5_3864562	FALSE	FALSE	ENH5_3864558	1.120093	3.6468499999999997	0.996245	3.361808	3.037064	1.326903	S24
5	4152844	4153343	500	*	TSS5_4153094	NA	FALSE	FALSE	ENH5_4153094	0	3.33453	0.830771	0.973465	1.72482	1.53059	S24
5	4155263	4155840	578	*	TSS5_4155487	ATAC5_4155638	FALSE	FALSE	ENH5_4155552	0	0.476213	0.996245	2.035431	2.79624	0.408354	L26
5	4175195	4175694	500	*	TSS5_4175526	ATAC5_4175460	FALSE	FALSE	ENH5_4175445	0	0.158738	1.9924910000000002	2.12286	4.2866079	4.7994	L57
5	4175724	4176223	500	*	TSS5_4175974	NA	FALSE	FALSE	ENH5_4175974	0	0.317476	0.332082	0.26549	0.47528	0.919538	L57
5	4188520	4189019	500	*	TSS5_4188770	NA	FALSE	FALSE	ENH5_4188770	0.279628	0	0	0.26549	0.35805	1.22704	L57
5	4189203	4189702	500	*	TSS5_4189453	NA	FALSE	FALSE	ENH5_4189452	0	0	0	0	0.416211	0.203683	L26
5	4203274	4203928	655	*	TSS5_4203385	ATAC5_4203789	FALSE	FALSE	ENH5_4203601	0	1.108073	0.332082	0.7964709999999999	2.085598	4.189334	L57
5	4216777	4217602	826	*	TSS5_4216896	ATAC5_4217063	FALSE	FALSE	ENH5_4217190	0.559257	7.76681	5.30877	3.6283668000000002	2.681745	0.512173	S24
5	4443524	4444023	500	*	TSS5_4443611,TSS5_4443934	NA	TRUE	TRUE	ENH5_4443774	0.279628	0.476213	0.997378	14.77683	35.0199	26.454079999999998	L26
5	4541194	4541693	500	*	TSS5_4541305	ATAC5_4541280	FALSE	FALSE	ENH5_4541444	0	0	0	0.0884968	0.2980722	0.409343	L57
5	4553825	4554324	500	*	TSS5_4553956,TSS5_4554217	ATAC5_4554069	TRUE	TRUE	ENH5_4554074	19.88359	4.920872	9.30396	4.6903299999999994	4.22663	2.35224	DS
5	4564436	4565088	653	*	TSS5_4564598,TSS5_4564955	ATAC5_4564877	FALSE	TRUE	ENH5_4564762	0	3.32216	0.165474	1.50445	4.52743	2.96328	L26
5	4572415	4573477	1063	*	TSS5_4572468,TSS5_4572783	ATAC5_4572701	TRUE	TRUE	ENH5_4572946	583.4802099999999	180.18151	285.88189	124.84321000000001	7.452712999999999	1.025335	DS
5	4651656	4652305	650	*	TSS5_4651987	ATAC5_4651845	FALSE	FALSE	ENH5_4651980	0	2.85831	4.484808	0.176994	0.4752799	1.02138	S72
5	4758118	4758617	500	*	TSS5_4758322	ATAC5_4758390	FALSE	FALSE	ENH5_4758368	0	0	0	0.0884968	3.9994392000000003	23.994020000000003	L57
5	4800379	4801025	647	*	TSS5_4800868	ATAC5_4800582	FALSE	FALSE	ENH5_4800702	0.559257	0.793689	0.165474	5.66273	2.91438	0.203683	L6
5	4912222	4912866	645	*	TSS5_4912469	ATAC5_4912501	FALSE	FALSE	ENH5_4912544	0.560836	0.158738	0.166608	0.5309808	0.474371	0.5092059999999999	DS
5	4917064	4918369	1306	*	TSS5_4917104,TSS5_4917565	ATAC5_4917344	FALSE	FALSE	ENH5_4917716	0	0	0.330948	1.0619619999999999	2.62449	0.407365	L26
5	4923801	4924300	500	*	TSS5_4924051	NA	FALSE	FALSE	ENH5_4924050	0	0	0	0	0	0.40736500000000003	L57
5	5076332	5076855	524	*	TSS5_5076398	ATAC5_5076479	FALSE	FALSE	ENH5_5076594	0	0	0	3.007825	2.268256	0	L6
5	5147129	5147998	870	*	TSS5_5147407	ATAC5_5147372	FALSE	FALSE	ENH5_5147564	5.04121	1.90073	8.1309	3.27438	1.7920692	0.816708	S72
5	5215443	5216356	914	*	TSS5_5216152,TSS5_5216356	ATAC5_5215913	TRUE	TRUE	ENH5_5215900	0	0	0	0.5309808	1.669386	2.54999	L57
5	5287710	5288314	605	*	TSS5_5288037	ATAC5_5288155	FALSE	FALSE	ENH5_5288012	0	0.63392	0.166608	1.0619610000000002	3.9303749999999997	3.98071	L57
5	5366328	5367616	1289	*	TSS5_5366948	ATAC5_5367520	FALSE	FALSE	ENH5_5366972	0	0	0.330948	0.176994	0.418028	2.3453150000000003	L57
5	5412020	5412720	701	*	TSS5_5412342	ATAC5_5412162	FALSE	FALSE	ENH5_5412370	0.559257	2.220272	2.32797	1.06196	2.024714	2.857487	L57
5	5435757	5436256	500	*	TSS5_5435946	ATAC5_5435985	FALSE	FALSE	ENH5_5436007	0	0	0.330948	0.353987	1.49036	0	L26
5	5511380	5511879	500	*	TSS5_5511630	NA	FALSE	FALSE	ENH5_5511630	0	0	0	0	0	1.83809	L57
5	5638473	5638972	500	*	TSS5_5638963	ATAC5_5638813	FALSE	FALSE	ENH5_5638722	0	0	0.332082	0.530981	1.48763	0.306513	L26
5	5643430	5643929	500	*	TSS5_5643670,TSS5_5643675	NA	TRUE	TRUE	ENH5_5643680	4.47563	1.58326	0.330948	0.353987	0.179934	3.9797200000000004	DS
5	5663996	5664665	670	*	TSS5_5664407	ATAC5_5664233	FALSE	FALSE	ENH5_5664330	0	0	0.166608	0.0884968	1.07052	5.003086	L57
5	5784312	5785229	918	*	TSS5_5784412	ATAC5_5784489	FALSE	FALSE	ENH5_5784770	5.3192569999999995	7.293699999999999	3.1542109999999997	3.45138	1.135037	0.203683	S24
5	5814531	5815321	791	*	TSS5_5814703,TSS5_5815069	ATAC5_5815069	FALSE	TRUE	ENH5_5814926	0.560836	0.792658	0.330948	0.1769936	0.298072	2.65677	L57
5	5914835	5915633	799	*	TSS5_5915008	ATAC5_5915002	FALSE	FALSE	ENH5_5915234	0	3.32834	6.47389	0.26549	1.729365	1.3259130000000001	S72
5	5955252	5957182	1931	*	TSS5_5955663,TSS5_5955996	ATAC5_5955745	FALSE	TRUE	ENH5_5956217	4.7552650000000005	3.640666	1.990219	2.035424	3.93764	3.976761	DS
5	6055180	6056050	871	*	TSS5_6055706,TSS5_6055937	ATAC5_6055377	TRUE	TRUE	ENH5_6055615	0	0.158738	0.664163	5.92929	7.04377	3.26387	L26
5	6063615	6064685	1071	*	TSS5_6064169	ATAC5_6064102	FALSE	FALSE	ENH5_6064150	0	1.2699	0.332082	0.0884968	1.66848	0.408354	L26
5	6119176	6120022	847	*	TSS5_6119363	ATAC5_6119828	FALSE	FALSE	ENH5_6119599	0.279628	1.26475	0	1.68144	1.674839	0	L6
5	6156482	6156981	500	*	TSS5_6156732	NA	FALSE	FALSE	ENH5_6156732	0	0	0	0.176994	0.478915	0.612037	L57
5	6185882	6186381	500	*	TSS5_6186132	NA	FALSE	FALSE	ENH5_6186132	0	0	0	0	0.0599779	0.613026	L57
5	6361560	6362641	1082	*	TSS5_6362363	ATAC5_6361999	FALSE	FALSE	ENH5_6362100	0.279628	0.634951	0.995111	0	1.0141719999999999	2.04177	L57
5	6381637	6382422	786	*	TSS5_6381703	ATAC5_6381816	FALSE	FALSE	ENH5_6382030	0	0	0	0	1.075968	0.203683	L26
5	6390884	6391595	712	*	TSS5_6391044	ATAC5_6391408	FALSE	FALSE	ENH5_6391240	0	0.63289	0.165474	2.5664100000000003	2.6290370000000003	0.713878	L26
5	6442473	6442972	500	*	TSS5_6442778	ATAC5_6442747	FALSE	FALSE	ENH5_6442723	0	0	0	0.353987	0.179025	1.53158	L57
5	6452003	6452900	898	*	TSS5_6452218,TSS5_6452338	ATAC5_6452170	FALSE	TRUE	ENH5_6452452	0	11.58065	7.309192	2.6549	2.569963	6.53366	S24
5	6476999	6477498	500	*	TSS5_6477249	NA	FALSE	FALSE	ENH5_6477248	1.39972	1.11116	1.993628	9.20153	20.1317	11.2372	L26
5	6513125	6514299	1175	*	TSS5_6514017	ATAC5_6513947	FALSE	FALSE	ENH5_6513712	0	1.109103	1.658142	1.5929440000000001	1.437653	2.14262	L57
5	6572117	6572728	612	*	TSS5_6572462,TSS5_6572661	ATAC5_6572310	TRUE	TRUE	ENH5_6572422	0	0	1.827018	0.884968	5.84422	17.66796	L57
5	6831583	6832082	500	*	TSS5_6831793	ATAC5_6831837	FALSE	FALSE	ENH5_6831833	0.279628	0.474152	0	0.1769936	2.1464860000000003	0.81572	L26
5	6991302	6991801	500	*	TSS5_6991661	ATAC5_6991545	FALSE	FALSE	ENH5_6991552	0	0	0	0.176994	0.237185	0.714867	L57
5	7057438	7057937	500	*	TSS5_7057688	NA	FALSE	FALSE	ENH5_7057688	0.560836	0	0	0.0884968	0	0	DS
5	7083142	7083641	500	*	TSS5_7083231,TSS5_7083445	NA	FALSE	TRUE	ENH5_7083392	1.39972	5.38575	2.487778	5.8407868	3.164294	4.388078	L6
5	7103802	7104301	500	*	TSS5_7103939,TSS5_7104202	NA	TRUE	TRUE	ENH5_7104052	0.840465	0.316445	0.166608	0.7964708	2.264622	2.1416370000000002	L26
5	7170379	7170878	500	*	TSS5_7170551	ATAC5_7170643	FALSE	FALSE	ENH5_7170629	0	2.05844	1.49267	0.353987	0.23900320000000003	0.612037	S24
5	7171897	7172396	500	*	TSS5_7172147	NA	FALSE	FALSE	ENH5_7172146	0	0	0	0.1769936	0.595236	0.713878	L57
5	7213827	7214326	500	*	TSS5_7214104	ATAC5_7214101	FALSE	FALSE	ENH5_7214077	0.279628	0.317476	0.166608	0.176994	2.08469	1.83908	L26
5	7264130	7264629	500	*	TSS5_7264306,TSS5_7264392	ATAC5_7264347	TRUE	TRUE	ENH5_7264380	2.801025	11.90329	31.401510000000002	6.637264	8.10339	7.55307	S72
5	7485629	7486419	791	*	TSS5_7486389	ATAC5_7486022	FALSE	FALSE	ENH5_7486024	0.279628	0.15770700000000001	0.332082	4.42484	1.669381	0.408354	L6
5	7486416	7486915	500	*	TSS5_7486754	ATAC5_7486666	FALSE	FALSE	ENH5_7486666	0	0.15770700000000001	0	7.078674	5.4152778999999995	0.612037	L6
5	7486986	7487962	977	*	TSS5_7487734	ATAC5_7487321	FALSE	FALSE	ENH5_7487474	0	3.17579	2.16023	5.131744	4.05215	0.714867	L6
5	7527861	7528360	500	*	TSS5_7528050	ATAC5_7528100	FALSE	FALSE	ENH5_7528110	0	0	0.165474	0.0884968	0.0599779	0	S72
5	7620283	7620782	500	*	TSS5_7620533	NA	FALSE	FALSE	ENH5_7620532	0	1.4265759999999998	7.1437219999999995	1.061961	0.476189	0.101841	S72
5	7655460	7656102	643	*	TSS5_7655867	ATAC5_7655747	FALSE	FALSE	ENH5_7655781	0	0	0	0.4424838	0.594327	1.939931	L57
5	7672973	7673472	500	*	TSS5_7673111	ATAC5_7673199	FALSE	FALSE	ENH5_7673223	0	1.90279	1.32606	0	1.0123550000000001	0.203683	S24
5	7680216	7680715	500	*	TSS5_7680384	ATAC5_7680432	FALSE	FALSE	ENH5_7680466	0	0	0	0	0.238094	0.509207	L57
5	7699461	7700275	815	*	TSS5_7699734	ATAC5_7699759	FALSE	FALSE	ENH5_7699868	0	0	0	0	0.537075	0.305524	L26
5	7819007	7819506	500	*	TSS5_7819257	NA	FALSE	FALSE	ENH5_7819256	0	0	0	0.353987	1.18956	0	L26
5	7891349	7891848	500	*	TSS5_7891582,TSS5_7891651	NA	TRUE	TRUE	ENH5_7891599	0	0.316445	0	0	0.478915	11.4379	L57
5	7901780	7902636	857	*	TSS5_7902403	ATAC5_7902279	FALSE	FALSE	ENH5_7902208	0	0.158738	2.32684	3.3618140000000003	2.618126	1.53059	L6
5	8003487	8003986	500	*	TSS5_8003683	ATAC5_8003707	FALSE	FALSE	ENH5_8003737	0	5.24144	2.32684	3.09632	31.980045999999998	21.548807	L26
5	8076476	8078019	1544	*	TSS5_8076792,TSS5_8076936	ATAC5_8077508	TRUE	TRUE	ENH5_8077248	43.6789	13.63083	10.949629999999999	6.72576	7.15464	7.04288	DS
5	8104796	8105295	500	*	TSS5_8105046	NA	FALSE	FALSE	ENH5_8105046	0	0	0	0	0	0.305524	L57
5	8137977	8138476	500	*	TSS5_8138227	NA	FALSE	FALSE	ENH5_8138226	0	0	0	0	0	0.305524	L57
5	8156218	8156717	500	*	TSS5_8156468	NA	FALSE	FALSE	ENH5_8156468	1.3981379999999999	3.652	2.49571	6.01565	2.320969	0.408354	L6
5	8161245	8161744	500	*	TSS5_8161451	ATAC5_8161526	FALSE	FALSE	ENH5_8161494	0	3.16754	3.48629	0.0884968	0	1.2230830000000001	S72
5	8171417	8171916	500	*	TSS5_8171667	NA	FALSE	FALSE	ENH5_8171666	0	0	0	0.176994	0.1190471	0.305524	L57
5	8192056	8192555	500	*	TSS5_8192306	NA	FALSE	FALSE	ENH5_8192306	0	2.38107	0	0.353987	0.239912	0.203683	S24
5	8197635	8198134	500	*	TSS5_8197885	NA	FALSE	FALSE	ENH5_8197884	0	0	0	0.176994	0.0590692	1.73526	L57
5	8282328	8282827	500	*	TSS5_8282628	ATAC5_8282563	FALSE	FALSE	ENH5_8282578	21.5693	8.89138	13.4612	6.3707	2.3827578999999997	2.14262	DS
5	8397703	8398202	500	*	TSS5_8397953	NA	FALSE	FALSE	ENH5_8397952	0.279628	0	0.496422	0.176994	0	0.510196	L57
5	8405067	8405566	500	*	TSS5_8405317	NA	FALSE	FALSE	ENH5_8405316	1.39814	0.634951	1.162852	0.530981	0.118138	0.510196	DS
5	8442690	8443189	500	*	TSS5_8442940	NA	FALSE	FALSE	ENH5_8442940	0	0	0	0.26549	0.178116	0.203683	L6
5	8490581	8491080	500	*	TSS5_8490836	ATAC5_8490788	FALSE	FALSE	ENH5_8490830	0	0	0	0	0	0	DS
5	8525727	8526226	500	*	TSS5_8525877	ATAC5_8525870	FALSE	FALSE	ENH5_8525976	0	0.317476	0.498689	0.796471	2.97527	0.203683	L26
5	8528951	8529922	972	*	TSS5_8529490,TSS5_8529743	ATAC5_8529428	FALSE	TRUE	ENH5_8529436	0	2.06359	5.64426	0.5309808	4.10849	2.039794	S72
5	8551480	8551979	500	*	TSS5_8551730	NA	FALSE	FALSE	ENH5_8551730	0.279628	1.586347	0.830771	0.707974	1.60759	1.02039	L26
5	8554302	8555074	773	*	TSS5_8554754,TSS5_8554899	ATAC5_8554452	FALSE	TRUE	ENH5_8554688	1.120093	1.42761	0	3.451374	6.79659	1.32592	L26
5	8587135	8587634	500	*	TSS5_8587248	ATAC5_8587410	FALSE	FALSE	ENH5_8587384	0.279628	0.316445	0.496422	0.176994	1.669385	0.91855	L26
5	8689157	8689812	656	*	TSS5_8689513	ATAC5_8689613	FALSE	FALSE	ENH5_8689484	0.279628	1.58532	2.4911790000000003	1.68144	3.03979	1.63342	L26
5	8690571	8691070	500	*	TSS5_8690821	NA	FALSE	FALSE	ENH5_8690820	0	0.15770700000000001	2.65779	0.2654908	0.119956	0.510196	S72
